gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Avg_Monthly_Spend,Charge_per_Tenure,Service_Count
Male,0,No,No,3,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,No,Mailed check,19.6,61.35,No,20.45,6.533333333333334,1.0
Male,0,No,No,1,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Electronic check,45.65,45.65,Yes,45.65,45.65,1.0
Male,0,No,Yes,30,1,0.0,DSL,0.0,1.0,1.0,0.0,1.0,0.0,One year,No,Credit card (automatic),64.5,1929.95,No,64.33166666666666,2.15,4.0
Male,0,Yes,Yes,15,1,0.0,DSL,0.0,1.0,1.0,1.0,0.0,1.0,Month-to-month,Yes,Mailed check,69.5,1071.4,No,71.42666666666668,4.633333333333334,5.0
Female,0,Yes,Yes,8,1,0.0,DSL,0.0,0.0,0.0,1.0,1.0,1.0,Month-to-month,Yes,Electronic check,68.55,564.35,No,70.54375,8.56875,4.0
Male,0,No,No,7,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,No,Mailed check,95.0,655.5,Yes,93.64285714285714,13.571428571428571,4.0
Female,0,Yes,Yes,70,1,1.0,Fiber optic,1.0,1.0,1.0,0.0,1.0,1.0,One year,Yes,Credit card (automatic),108.15,7930.55,No,113.29357142857143,1.5450000000000002,7.0
Male,0,Yes,Yes,62,1,0.0,DSL,1.0,1.0,1.0,1.0,1.0,1.0,Two year,No,Electronic check,86.1,5215.25,No,84.11693548387096,1.3887096774193548,7.0
Female,0,Yes,Yes,6,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Mailed check,19.7,113.5,No,18.916666666666668,3.283333333333333,1.0
Female,0,Yes,Yes,14,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,No,82.34285714285714,5.778571428571429,2.0
Female,0,No,No,22,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,0.0,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,No,82.81590909090909,3.825,3.0
Male,0,Yes,Yes,22,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,No,Mailed check,20.15,419.9,No,19.086363636363636,0.9159090909090909,1.0
Male,0,Yes,Yes,16,1,0.0,DSL,1.0,0.0,1.0,0.0,1.0,0.0,Two year,No,Mailed check,64.25,1024.0,No,64.0,4.015625,4.0
Male,0,No,No,10,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Bank transfer (automatic),25.7,251.6,No,25.16,2.57,2.0
Female,0,No,Yes,13,1,0.0,DSL,1.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Electronic check,56.0,764.55,No,58.81153846153846,4.3076923076923075,3.0
Female,0,Yes,No,20,1,1.0,Fiber optic,1.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Electronic check,82.4,1592.35,Yes,79.61749999999999,4.12,3.0
Female,0,No,No,2,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Electronic check,69.7,135.2,No,67.6,34.85,1.0
Male,0,No,No,53,1,1.0,DSL,0.0,1.0,1.0,1.0,0.0,1.0,Two year,Yes,Bank transfer (automatic),73.9,3958.25,No,74.68396226415095,1.3943396226415095,6.0
Female,0,Yes,Yes,11,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,No,Mailed check,20.6,233.9,No,21.263636363636365,1.8727272727272728,1.0
Male,0,Yes,No,69,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Mailed check,19.9,1363.45,No,19.76014492753623,0.28840579710144926,1.0
Female,0,No,No,4,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,Yes,68.25,17.725,1.0
Male,0,Yes,No,72,1,1.0,DSL,1.0,1.0,1.0,1.0,1.0,1.0,Two year,Yes,Bank transfer (automatic),89.05,6254.45,No,86.86736111111111,1.2368055555555555,8.0
Male,1,Yes,No,58,0,0.0,DSL,0.0,1.0,1.0,0.0,0.0,1.0,Month-to-month,Yes,Electronic check,45.3,2651.2,Yes,45.710344827586205,0.7810344827586206,3.0
Female,0,Yes,Yes,16,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Electronic check,20.4,321.4,No,20.0875,1.275,1.0
Male,0,Yes,No,43,1,0.0,Fiber optic,1.0,0.0,1.0,1.0,0.0,0.0,One year,Yes,Bank transfer (automatic),84.25,3539.25,No,82.30813953488372,1.9593023255813953,4.0
Female,0,Yes,No,2,1,1.0,Fiber optic,0.0,0.0,1.0,1.0,1.0,1.0,Month-to-month,Yes,Electronic check,104.4,242.8,Yes,121.4,52.2,6.0
Male,0,Yes,No,14,1,0.0,DSL,0.0,1.0,1.0,1.0,1.0,1.0,Two year,No,Mailed check,81.95,1181.75,No,84.41071428571429,5.853571428571429,6.0
Female,0,Yes,No,53,1,0.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,1.0,One year,Yes,Bank transfer (automatic),94.85,5000.2,Yes,94.3433962264151,1.7896226415094338,4.0
Female,0,No,No,32,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,No,Bank transfer (automatic),20.55,654.55,No,20.4546875,0.6421875,1.0
Female,0,Yes,No,34,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Electronic check,24.7,780.2,No,22.947058823529414,0.7264705882352941,2.0
Female,1,No,No,15,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Mailed check,74.45,1145.7,Yes,76.38000000000001,4.963333333333334,2.0
Female,1,No,No,7,1,0.0,Fiber optic,1.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Bank transfer (automatic),76.45,503.6,Yes,71.94285714285715,10.921428571428573,2.0
Female,0,Yes,Yes,15,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,1.0,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,No,103.95,7.0233333333333325,6.0
Male,0,Yes,No,61,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,Yes,Credit card (automatic),20.55,1252.0,No,20.524590163934427,0.3368852459016394,1.0
Female,0,No,No,1,0,0.0,DSL,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,No,Bank transfer (automatic),29.95,29.95,Yes,29.95,29.95,1.0
Female,0,No,No,1,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Mailed check,45.3,45.3,No,45.3,45.3,1.0
Male,0,No,No,8,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,No,Bank transfer (automatic),84.5,662.65,Yes,82.83125,10.5625,3.0
Male,0,Yes,Yes,33,1,0.0,DSL,1.0,0.0,1.0,0.0,1.0,1.0,One year,No,Credit card (automatic),74.75,2453.3,No,74.34242424242424,2.265151515151515,5.0
Female,0,No,No,13,1,0.0,Fiber optic,0.0,1.0,1.0,0.0,0.0,0.0,Month-to-month,Yes,Electronic check,79.25,1111.65,Yes,85.51153846153846,6.096153846153846,3.0
Female,0,Yes,No,1,0,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Electronic check,24.8,24.8,Yes,24.8,24.8,0.0
Male,0,No,No,20,1,0.0,DSL,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Mailed check,51.8,1023.85,No,51.1925,2.59,2.0
Male,0,No,No,3,0,0.0,DSL,0.0,0.0,0.0,1.0,0.0,0.0,Month-to-month,No,Electronic check,30.4,82.15,No,27.383333333333336,10.133333333333333,1.0
Female,0,No,No,13,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,No,Electronic check,19.65,244.8,No,18.83076923076923,1.5115384615384615,1.0
Female,0,Yes,No,40,1,1.0,DSL,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,No,Credit card (automatic),56.6,2379.1,No,59.4775,1.415,3.0
Male,0,Yes,Yes,43,1,1.0,DSL,1.0,0.0,0.0,1.0,0.0,1.0,One year,Yes,Credit card (automatic),71.9,3173.35,No,73.79883720930232,1.672093023255814,5.0
Male,0,Yes,No,6,1,0.0,Fiber optic,0.0,1.0,1.0,0.0,0.0,1.0,Month-to-month,Yes,Electronic check,91.0,531.0,Yes,88.5,15.166666666666666,4.0
Female,0,Yes,Yes,69,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Bank transfer (automatic),19.75,1375.4,No,19.933333333333334,0.286231884057971,1.0
Female,0,Yes,Yes,72,1,1.0,Fiber optic,1.0,1.0,1.0,0.0,1.0,1.0,Two year,No,Credit card (automatic),109.7,8129.3,No,112.90694444444445,1.5236111111111112,7.0
Male,0,Yes,Yes,59,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Credit card (automatic),19.3,1192.7,No,20.215254237288136,0.3271186440677966,1.0
Female,0,Yes,No,20,1,0.0,Fiber optic,1.0,1.0,0.0,1.0,1.0,0.0,Month-to-month,Yes,Electronic check,96.55,1901.65,No,95.08250000000001,4.8275,5.0
Male,0,Yes,Yes,24,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,Yes,Bank transfer (automatic),24.1,587.4,No,24.474999999999998,1.0041666666666667,2.0
Male,0,No,No,59,1,1.0,Fiber optic,0.0,1.0,1.0,1.0,1.0,1.0,Month-to-month,Yes,Electronic check,111.35,6519.75,No,110.5042372881356,1.8872881355932203,7.0
Male,0,Yes,Yes,72,1,1.0,Fiber optic,0.0,1.0,1.0,1.0,1.0,1.0,Two year,Yes,Bank transfer (automatic),112.25,8041.65,No,111.68958333333333,1.5590277777777777,7.0
Male,0,No,Yes,1,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Mailed check,20.75,20.75,No,20.75,20.75,1.0
Female,0,Yes,No,27,1,0.0,Fiber optic,1.0,0.0,0.0,1.0,1.0,1.0,One year,Yes,Credit card (automatic),101.9,2681.15,No,99.30185185185185,3.774074074074074,5.0
Female,0,No,No,14,1,0.0,Fiber optic,0.0,1.0,0.0,1.0,0.0,0.0,Month-to-month,Yes,Credit card (automatic),80.05,1112.3,No,79.45,5.7178571428571425,3.0
Male,0,Yes,Yes,71,1,1.0,Fiber optic,1.0,0.0,1.0,0.0,1.0,1.0,Two year,No,Electronic check,105.55,7405.5,No,104.30281690140845,1.486619718309859,6.0
Male,0,No,Yes,13,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,0.0,Month-to-month,Yes,Credit card (automatic),78.3,1033.95,No,79.53461538461539,6.023076923076923,2.0
Male,0,No,No,44,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Credit card (automatic),68.85,2958.95,No,67.24886363636364,1.5647727272727272,1.0
Female,0,No,No,33,1,0.0,Fiber optic,0.0,1.0,0.0,1.0,0.0,0.0,One year,Yes,Bank transfer (automatic),79.95,2684.85,No,81.35909090909091,2.422727272727273,3.0
Male,0,Yes,Yes,72,0,0.0,DSL,1.0,1.0,1.0,1.0,0.0,1.0,Two year,Yes,Credit card (automatic),55.45,4179.2,No,58.044444444444444,0.7701388888888889,5.0
Male,0,No,No,1,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,No,Electronic check,79.9,79.9,Yes,79.9,79.9,2.0
Female,0,No,No,19,1,0.0,Fiber optic,1.0,0.0,1.0,1.0,1.0,1.0,Month-to-month,Yes,Electronic check,106.6,1934.45,Yes,101.81315789473685,5.610526315789474,6.0
Male,0,Yes,No,64,1,0.0,Fiber optic,0.0,1.0,1.0,1.0,1.0,1.0,One year,Yes,Credit card (automatic),102.45,6654.1,No,103.9703125,1.60078125,6.0
Male,0,No,No,2,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Credit card (automatic),46.0,84.5,Yes,42.25,23.0,1.0
Female,0,No,No,1,0,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Electronic check,25.25,25.25,No,25.25,25.25,0.0
Male,0,No,Yes,61,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Mailed check,19.75,1124.2,No,18.42950819672131,0.3237704918032787,1.0
Female,0,Yes,Yes,29,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,No,Electronic check,20.0,540.05,No,18.622413793103448,0.6896551724137931,1.0
Male,1,Yes,No,23,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,No,Electronic check,86.8,1975.85,No,85.90652173913043,3.773913043478261,3.0
Female,0,Yes,No,57,0,0.0,DSL,1.0,1.0,1.0,0.0,1.0,1.0,Month-to-month,Yes,Bank transfer (automatic),58.75,3437.45,No,60.30614035087719,1.030701754385965,5.0
Male,0,Yes,Yes,72,0,0.0,DSL,1.0,1.0,1.0,1.0,0.0,0.0,Two year,No,Credit card (automatic),45.25,3139.8,No,43.608333333333334,0.6284722222222222,4.0
Male,0,Yes,No,66,0,0.0,DSL,1.0,1.0,1.0,1.0,1.0,0.0,Two year,Yes,Bank transfer (automatic),56.6,3789.2,No,57.41212121212121,0.8575757575757575,5.0
Male,0,Yes,Yes,65,1,1.0,DSL,0.0,1.0,1.0,1.0,1.0,1.0,Two year,Yes,Bank transfer (automatic),84.2,5324.5,No,81.91538461538461,1.2953846153846154,7.0
Female,0,No,No,8,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,0.0,Month-to-month,Yes,Bank transfer (automatic),80.0,624.6,No,78.075,10.0,2.0
Female,0,No,No,4,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Electronic check,70.15,268.35,Yes,67.0875,17.5375,1.0
Female,0,Yes,No,71,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Bank transfer (automatic),24.75,1836.9,No,25.871830985915494,0.3485915492957746,2.0
Male,0,Yes,Yes,1,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,Yes,Electronic check,20.2,20.2,No,20.2,20.2,1.0
Male,0,Yes,No,4,1,0.0,DSL,0.0,0.0,0.0,1.0,0.0,0.0,Month-to-month,No,Mailed check,50.05,179.35,Yes,44.8375,12.5125,2.0
Female,0,No,No,12,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,Yes,Bank transfer (automatic),19.35,219.35,No,18.279166666666665,1.6125,1.0
Male,0,No,No,24,0,0.0,DSL,1.0,0.0,0.0,0.0,1.0,1.0,One year,Yes,Mailed check,50.6,1288.75,No,53.697916666666664,2.1083333333333334,3.0
Female,0,Yes,Yes,31,1,0.0,DSL,1.0,0.0,1.0,1.0,1.0,1.0,One year,Yes,Mailed check,81.15,2545.75,No,82.12096774193549,2.6177419354838714,6.0
Female,0,Yes,No,1,1,0.0,DSL,0.0,0.0,0.0,0.0,1.0,0.0,Month-to-month,No,Mailed check,55.2,55.2,Yes,55.2,55.2,2.0
Male,0,No,No,30,1,1.0,Fiber optic,0.0,0.0,0.0,1.0,0.0,1.0,Month-to-month,Yes,Credit card (automatic),89.9,2723.15,No,90.77166666666668,2.996666666666667,4.0
Female,0,Yes,Yes,47,1,1.0,DSL,1.0,1.0,0.0,1.0,1.0,1.0,Two year,Yes,Credit card (automatic),85.3,4107.25,No,87.38829787234043,1.8148936170212766,7.0
Male,0,No,No,54,1,1.0,Fiber optic,1.0,1.0,0.0,1.0,1.0,1.0,Two year,Yes,Credit card (automatic),108.0,5760.65,No,106.6787037037037,2.0,7.0
Male,0,No,No,50,1,0.0,Fiber optic,1.0,1.0,0.0,1.0,0.0,1.0,Month-to-month,Yes,Credit card (automatic),93.5,4747.5,No,94.95,1.87,5.0
Male,0,No,No,1,1,0.0,Fiber optic,1.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,Yes,Mailed check,84.6,84.6,Yes,84.6,84.6,3.0
Female,0,No,No,72,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Credit card (automatic),20.25,1566.9,No,21.762500000000003,0.28125,1.0
Female,0,No,No,29,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Electronic check,25.15,702.0,No,24.20689655172414,0.8672413793103447,2.0
Male,0,No,No,2,1,1.0,DSL,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Mailed check,54.4,114.1,Yes,57.05,27.2,3.0
Female,0,No,No,10,0,0.0,DSL,0.0,0.0,0.0,1.0,0.0,0.0,Two year,Yes,Mailed check,29.6,299.05,No,29.905,2.96,1.0
Male,0,Yes,No,18,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Electronic check,73.15,1305.95,No,72.55277777777778,4.063888888888889,2.0
Female,1,No,No,11,1,0.0,Fiber optic,0.0,1.0,0.0,0.0,1.0,1.0,Month-to-month,Yes,Electronic check,95.0,1120.3,Yes,101.84545454545454,8.636363636363637,4.0
Male,0,No,No,16,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Mailed check,19.75,284.35,No,17.771875,1.234375,1.0
Female,0,No,No,72,1,1.0,DSL,0.0,1.0,1.0,1.0,1.0,1.0,Two year,No,Bank transfer (automatic),86.6,6350.5,No,88.20138888888889,1.2027777777777777,7.0
Male,0,No,No,72,1,1.0,Fiber optic,0.0,1.0,1.0,1.0,1.0,1.0,Two year,No,Bank transfer (automatic),109.2,7878.3,No,109.42083333333333,1.5166666666666666,7.0
Female,0,Yes,Yes,41,1,0.0,DSL,1.0,0.0,0.0,1.0,1.0,1.0,One year,Yes,Credit card (automatic),74.7,3187.65,No,77.74756097560976,1.8219512195121952,5.0
Female,1,Yes,No,65,1,0.0,Fiber optic,1.0,1.0,1.0,0.0,0.0,1.0,Month-to-month,No,Electronic check,94.4,6126.15,No,94.24846153846153,1.4523076923076923,5.0
Female,1,No,No,13,1,0.0,DSL,0.0,1.0,1.0,0.0,0.0,0.0,Month-to-month,Yes,Electronic check,54.8,731.3,No,56.25384615384615,4.2153846153846155,3.0
Male,1,No,No,4,1,0.0,Fiber optic,1.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Electronic check,75.35,273.4,No,68.35,18.8375,2.0
Male,0,No,No,41,1,1.0,DSL,0.0,0.0,1.0,0.0,0.0,1.0,One year,No,Mailed check,65.0,2531.8,No,61.75121951219513,1.5853658536585367,4.0
Male,1,No,No,15,1,0.0,Fiber optic,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Electronic check,74.4,1074.3,Yes,71.61999999999999,4.96,2.0
Male,0,No,No,1,1,0.0,DSL,1.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Mailed check,48.55,48.55,Yes,48.55,48.55,2.0
Male,0,No,No,42,1,1.0,Fiber optic,1.0,1.0,1.0,0.0,0.0,1.0,One year,Yes,Electronic check,99.0,4298.45,No,102.34404761904761,2.357142857142857,6.0
Female,0,Yes,No,51,1,0.0,Fiber optic,1.0,1.0,1.0,0.0,1.0,0.0,One year,Yes,Electronic check,93.5,4619.55,No,90.57941176470588,1.8333333333333333,5.0
Female,0,Yes,Yes,2,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Electronic check,70.4,147.15,Yes,73.575,35.2,1.0
Male,1,Yes,No,1,0,0.0,DSL,0.0,1.0,0.0,0.0,1.0,0.0,Month-to-month,No,Electronic check,40.2,40.2,Yes,40.2,40.2,2.0
Male,0,No,Yes,32,1,1.0,DSL,0.0,1.0,1.0,1.0,1.0,1.0,One year,No,Credit card (automatic),83.7,2633.3,No,82.290625,2.615625,7.0
Male,0,No,No,10,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Mailed check,19.85,193.05,No,19.305,1.985,1.0
Female,0,Yes,Yes,67,0,0.0,DSL,0.0,1.0,1.0,1.0,1.0,1.0,Two year,Yes,Electronic check,59.55,4103.9,No,61.252238805970144,0.8888059701492537,5.0
Female,0,Yes,Yes,61,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,1.0,Two year,No,Credit card (automatic),115.1,7008.15,No,114.88770491803278,1.8868852459016392,8.0
Male,0,No,No,50,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,1.0,One year,No,Credit card (automatic),114.35,5791.1,No,115.822,2.287,8.0
Female,0,Yes,No,2,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Credit card (automatic),44.6,80.55,Yes,40.275,22.3,1.0
Female,1,Yes,No,29,0,0.0,DSL,1.0,0.0,1.0,0.0,0.0,1.0,Month-to-month,Yes,Electronic check,45.0,1228.65,No,42.36724137931035,1.5517241379310345,3.0
Male,1,No,No,3,0,0.0,DSL,0.0,0.0,1.0,0.0,0.0,1.0,Month-to-month,Yes,Electronic check,41.15,132.2,Yes,44.06666666666666,13.716666666666667,2.0
Male,1,No,No,13,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,1.0,Month-to-month,Yes,Electronic check,106.9,1364.3,Yes,104.94615384615385,8.223076923076924,6.0
Male,1,Yes,No,57,1,1.0,Fiber optic,0.0,1.0,0.0,0.0,0.0,1.0,Month-to-month,Yes,Electronic check,89.85,4925.35,No,86.40964912280702,1.5763157894736841,4.0
Female,0,No,No,31,0,0.0,DSL,1.0,1.0,0.0,1.0,0.0,1.0,Two year,Yes,Bank transfer (automatic),49.85,1520.1,No,49.03548387096774,1.6080645161290323,4.0
Female,0,Yes,No,45,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,1.0,One year,No,Mailed check,113.3,5032.25,No,111.82777777777778,2.517777777777778,8.0
Female,0,Yes,Yes,61,1,1.0,DSL,1.0,1.0,1.0,1.0,1.0,1.0,Two year,No,Mailed check,88.1,5526.75,No,90.60245901639344,1.444262295081967,8.0
Male,0,No,No,50,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Bank transfer (automatic),24.9,1195.25,No,23.905,0.498,2.0
Female,1,No,No,19,1,0.0,Fiber optic,1.0,1.0,0.0,1.0,1.0,1.0,Month-to-month,Yes,Mailed check,105.0,2007.25,No,105.64473684210526,5.526315789473684,6.0
Male,0,No,No,59,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Mailed check,19.35,1099.6,Yes,18.63728813559322,0.3279661016949153,1.0
Female,0,Yes,No,71,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,Yes,Credit card (automatic),24.25,1732.95,No,24.40774647887324,0.3415492957746479,2.0
Female,1,No,No,16,1,0.0,Fiber optic,0.0,0.0,0.0,1.0,1.0,1.0,Month-to-month,Yes,Electronic check,94.45,1511.2,Yes,94.45,5.903125,4.0
Male,0,Yes,No,57,1,0.0,DSL,1.0,1.0,0.0,1.0,0.0,0.0,Two year,Yes,Electronic check,59.75,3450.15,No,60.52894736842106,1.0482456140350878,4.0
Male,0,No,No,1,0,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Bank transfer (automatic),24.8,24.8,Yes,24.8,24.8,0.0
Male,1,Yes,No,20,1,1.0,Fiber optic,0.0,1.0,0.0,1.0,1.0,1.0,Month-to-month,No,Electronic check,107.05,2172.05,No,108.6025,5.3525,6.0
Male,0,No,No,1,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Mailed check,70.6,70.6,Yes,70.6,70.6,1.0
Male,0,Yes,No,5,1,1.0,Fiber optic,0.0,1.0,0.0,1.0,0.0,0.0,Month-to-month,Yes,Electronic check,85.4,401.1,Yes,80.22,17.080000000000002,4.0
Female,0,Yes,No,52,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,1.0,Month-to-month,Yes,Electronic check,105.05,5624.85,Yes,108.17019230769232,2.020192307692308,6.0
Male,1,Yes,No,21,1,0.0,DSL,1.0,1.0,0.0,0.0,0.0,1.0,Month-to-month,Yes,Bank transfer (automatic),64.95,1339.8,No,63.8,3.092857142857143,4.0
Male,0,No,No,14,0,0.0,DSL,0.0,0.0,1.0,1.0,1.0,1.0,Month-to-month,Yes,Electronic check,55.0,771.95,No,55.13928571428572,3.9285714285714284,4.0
Female,0,No,No,5,1,0.0,DSL,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,No,Bank transfer (automatic),50.55,244.75,No,48.95,10.11,2.0
Female,0,No,No,6,1,0.0,DSL,1.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,No,Mailed check,55.15,322.9,No,53.81666666666666,9.191666666666666,3.0
Female,0,No,No,10,1,0.0,DSL,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,No,Electronic check,51.2,498.25,No,49.825,5.12,2.0
Female,0,No,Yes,1,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Mailed check,25.4,25.4,No,25.4,25.4,2.0
Female,0,No,No,68,1,1.0,DSL,1.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Mailed check,54.45,3687.75,No,54.231617647058826,0.8007352941176471,3.0
Male,0,Yes,Yes,18,1,0.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,1.0,Month-to-month,No,Mailed check,95.15,1779.95,Yes,98.88611111111112,5.286111111111111,4.0
Female,0,No,No,22,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,One year,Yes,Credit card (automatic),76.0,1783.6,No,81.07272727272726,3.4545454545454546,2.0
Female,0,No,No,20,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Electronic check,44.35,927.15,No,46.3575,2.2175000000000002,1.0
Male,0,Yes,No,1,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Electronic check,70.0,70.0,Yes,70.0,70.0,1.0
Male,1,No,No,8,1,0.0,Fiber optic,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Electronic check,74.5,606.55,Yes,75.81875,9.3125,2.0
Male,0,No,No,10,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Credit card (automatic),44.85,435.4,Yes,43.54,4.485,1.0
Male,1,No,No,24,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Electronic check,76.1,1712.7,Yes,71.3625,3.170833333333333,2.0
Male,0,No,No,35,1,0.0,DSL,1.0,1.0,1.0,0.0,0.0,0.0,One year,No,Mailed check,61.2,2021.2,No,57.74857142857143,1.7485714285714287,4.0
Male,0,Yes,Yes,23,1,0.0,Fiber optic,0.0,1.0,1.0,1.0,0.0,0.0,One year,No,Mailed check,86.8,1940.8,No,84.38260869565217,3.773913043478261,4.0
Female,1,No,No,6,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,Yes,Electronic check,89.35,567.8,No,94.63333333333333,14.891666666666666,3.0
Female,0,No,No,12,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Mailed check,19.7,220.35,No,18.3625,1.6416666666666666,1.0
Male,0,No,No,1,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Mailed check,20.25,20.25,No,20.25,20.25,1.0
